filename,filer_name,filer_cik,filing_date,filing_type,entity_name,entity_cik,entity_ticker,relationships,relationship_counts,context_count,sections,materiality_indicators,monetary_values,source_filing,bidirectional
0000950170-25-041182.txt_mentions_jpmorgan-chase-co_mentioned.txt,"J.P. Morgan Real Estate Income Trust, Inc.",0001893262,2024-12-31,10-K,JPMORGAN CHASE & CO,19617,JPM-PD,mentioned,mentioned:1,1,unknown,,,resources/filings_large_sample/0000950170-25-041182.txt,false
0000950170-25-043128.txt_mentions_special-opportunities-fund-inc_partner.txt,"Starwood Real Estate Income Trust, Inc.",0001711929,2024-12-31,10-K,"SPECIAL OPPORTUNITIES FUND, INC.",897802,SPE,partner,partner:6,6,"related-party,unknown",,,resources/filings_large_sample/0000950170-25-043128.txt,false
0000950170-25-043128.txt_mentions_barclays-bank-plc_affiliate.txt,"Starwood Real Estate Income Trust, Inc.",0001711929,2024-12-31,10-K,BARCLAYS BANK PLC,312070,VXX,affiliate,affiliate:1,1,unknown,,,resources/filings_large_sample/0000950170-25-043128.txt,false
0000950170-25-043128.txt_mentions_morgan-stanley_mentioned.txt,"Starwood Real Estate Income Trust, Inc.",0001711929,2024-12-31,10-K,MORGAN STANLEY,895421,MS-PQ,mentioned,mentioned:1,1,unknown,,,resources/filings_large_sample/0000950170-25-043128.txt,false
0000950170-25-043486.txt_mentions_sarepta-therapeutics-inc_investment.txt,"Lexeo Therapeutics, Inc.",0001907108,2024-12-31,10-K,"Sarepta Therapeutics, Inc.",873303,SRPT,investment,investment:1,1,unknown,principal,$4.0 million; 4.0 million ,resources/filings_large_sample/0000950170-25-043486.txt,false
0001002910-24-000056.txt_mentions_ameren-illinois-co_mentioned.txt,AMEREN CORP,0001002910,2023-12-31,10-K,Ameren Illinois Co,18654,AILLM,mentioned,mentioned:4,4,unknown,,,resources/filings_large_sample/0001002910-24-000056.txt,false
0001035267-23-000019.txt_mentions_medtronic-plc_mentioned.txt,INTUITIVE SURGICAL INC,0001035267,2022-12-31,10-K,Medtronic plc,1613103,MDT,mentioned,mentioned:3,1,unknown,,,resources/filings_large_sample/0001035267-23-000019.txt,false
0001037976-25-000006.txt_mentions_cushman-wakefield-plc_mentioned.txt,JONES LANG LASALLE INC,0001037976,2024-12-31,10-K,Cushman & Wakefield plc,1628369,CWK,mentioned,mentioned:2,2,unknown,primary,,resources/filings_large_sample/0001037976-25-000006.txt,false
0001037976-25-000006.txt_mentions_forestar-group-inc_partner.txt,JONES LANG LASALLE INC,0001037976,2024-12-31,10-K,Forestar Group Inc.,1406587,FOR,partner,partner:2,2,unknown,,,resources/filings_large_sample/0001037976-25-000006.txt,false
0001037976-25-000006.txt_mentions_cbre-group-inc_mentioned.txt,JONES LANG LASALLE INC,0001037976,2024-12-31,10-K,"CBRE GROUP, INC.",1138118,CBRE,mentioned,mentioned:1,1,unknown,,,resources/filings_large_sample/0001037976-25-000006.txt,false
0001037976-25-000006.txt_mentions_colliers-international-group-inc_mentioned.txt,JONES LANG LASALLE INC,0001037976,2024-12-31,10-K,Colliers International Group Inc.,913353,CIGI,mentioned,mentioned:1,1,unknown,,,resources/filings_large_sample/0001037976-25-000006.txt,false
0001045810-23-000017.txt_mentions_microsoft-corp_mentioned.txt,NVIDIA CORP,0001045810,2023-01-29,10-K,MICROSOFT CORP,789019,MSFT,mentioned,mentioned:4,4,unknown,,,resources/filings_large_sample/0001045810-23-000017.txt,false
0001045810-23-000017.txt_mentions_micron-technology-inc_mentioned.txt,NVIDIA CORP,0001045810,2023-01-29,10-K,MICRON TECHNOLOGY INC,723125,MU,mentioned,mentioned:1,1,unknown,,,resources/filings_large_sample/0001045810-23-000017.txt,false
0001045810-23-000017.txt_mentions_ibiden-co-ltd-adr_mentioned.txt,NVIDIA CORP,0001045810,2023-01-29,10-K,"Ibiden Co., Ltd./ADR",1654508,IBIDF,mentioned,mentioned:1,1,unknown,,,resources/filings_large_sample/0001045810-23-000017.txt,false
0001045810-23-000017.txt_mentions_lockheed-martin-corp_mentioned.txt,NVIDIA CORP,0001045810,2023-01-29,10-K,LOCKHEED MARTIN CORP,936468,LMT,mentioned,mentioned:1,1,unknown,,,resources/filings_large_sample/0001045810-23-000017.txt,false
0001045810-23-000017.txt_mentions_intel-corp_mentioned.txt,NVIDIA CORP,0001045810,2023-01-29,10-K,INTEL CORP,50863,INTC,mentioned,mentioned:1,1,unknown,,,resources/filings_large_sample/0001045810-23-000017.txt,false
0001045810-23-000017.txt_mentions_broadcom-inc_mentioned.txt,NVIDIA CORP,0001045810,2023-01-29,10-K,Broadcom Inc.,1730168,AVGO,mentioned,mentioned:1,1,unknown,,,resources/filings_large_sample/0001045810-23-000017.txt,false
0001045810-25-000023.txt_mentions_microsoft-corp_mentioned.txt,NVIDIA CORP,0001045810,2025-01-26,10-K,MICROSOFT CORP,789019,MSFT,mentioned,mentioned:3,3,unknown,,,resources/filings_large_sample/0001045810-25-000023.txt,false
0001045810-25-000023.txt_mentions_intel-corp_mentioned.txt,NVIDIA CORP,0001045810,2025-01-26,10-K,INTEL CORP,50863,INTC,mentioned,mentioned:2,2,unknown,,,resources/filings_large_sample/0001045810-25-000023.txt,false
0001045810-25-000023.txt_mentions_lockheed-martin-corp_mentioned.txt,NVIDIA CORP,0001045810,2025-01-26,10-K,LOCKHEED MARTIN CORP,936468,LMT,mentioned,mentioned:1,1,unknown,,,resources/filings_large_sample/0001045810-25-000023.txt,false
0001045810-25-000023.txt_mentions_broadcom-inc_mentioned.txt,NVIDIA CORP,0001045810,2025-01-26,10-K,Broadcom Inc.,1730168,AVGO,mentioned,mentioned:1,1,unknown,,,resources/filings_large_sample/0001045810-25-000023.txt,false
0001047127-25-000030.txt_mentions_apple-inc_customer.txt,"AMKOR TECHNOLOGY, INC.",0001047127,2024-12-31,10-K,Apple Inc.,320193,AAPL,customer,customer:1,1,unknown,largest,,resources/filings_large_sample/0001047127-25-000030.txt,false
0001047127-25-000030.txt_mentions_qualcomm-inc-de_customer.txt,"AMKOR TECHNOLOGY, INC.",0001047127,2024-12-31,10-K,QUALCOMM INC/DE,804328,QCOM,customer,customer:1,1,unknown,largest,,resources/filings_large_sample/0001047127-25-000030.txt,false
0001062993-23-007669.txt_mentions_ford-motor-co_mentioned.txt,"ALPINE SUMMIT ENERGY PARTNERS, INC.",0001882607,2022-12-31,10-K,FORD MOTOR CO,37996,F-PB,mentioned,mentioned:1,1,risk-factors,,,resources/filings_large_sample/0001062993-23-007669.txt,false
0001062993-23-007669.txt_mentions_goldman-sachs-group-inc_mentioned.txt,"ALPINE SUMMIT ENERGY PARTNERS, INC.",0001882607,2022-12-31,10-K,GOLDMAN SACHS GROUP INC,886982,GS-PC,mentioned,mentioned:1,1,risk-factors,,,resources/filings_large_sample/0001062993-23-007669.txt,false
0001062993-23-007669.txt_mentions_bank7-corp_mentioned.txt,"ALPINE SUMMIT ENERGY PARTNERS, INC.",0001882607,2022-12-31,10-K,Bank7 Corp.,1746129,BSVN,mentioned,mentioned:1,1,risk-factors,,,resources/filings_large_sample/0001062993-23-007669.txt,false
0001062993-23-007846.txt_mentions_international-business-machines-corp_customer.txt,Leatt Corp,0001456189,2022-12-31,10-K,INTERNATIONAL BUSINESS MACHINES CORP,51143,IBM,customer,customer:1,1,risk-factors,,,resources/filings_large_sample/0001062993-23-007846.txt,false
0001062993-23-007846.txt_mentions_nevada-king-gold-corp_mentioned.txt,Leatt Corp,0001456189,2022-12-31,10-K,Nevada King Gold Corp.,1839154,NKGFF,mentioned,mentioned:1,1,risk-factors,,,resources/filings_large_sample/0001062993-23-007846.txt,false
0001064728-24-000021.txt_mentions_pimco-corporate-income-opportunity-fund_mentioned-affiliate-acquisition.txt,PEABODY ENERGY CORP,0001064728,2023-12-31,10-K,PIMCO CORPORATE & INCOME OPPORTUNITY FUND,1190935,PTY,"mentioned,affiliate,acquisition","mentioned:6,affiliate:2,acquisition:1",9,"signatures,unknown",material,,resources/filings_large_sample/0001064728-24-000021.txt,false
0001064728-24-000021.txt_mentions_rio-tinto-ltd_mentioned.txt,PEABODY ENERGY CORP,0001064728,2023-12-31,10-K,RIO TINTO LTD,887028,RTNTF,mentioned,mentioned:1,1,unknown,,,resources/filings_large_sample/0001064728-24-000021.txt,false
0001064728-24-000021.txt_mentions_hallador-energy-co_mentioned.txt,PEABODY ENERGY CORP,0001064728,2023-12-31,10-K,HALLADOR ENERGY CO,788965,HNRG,mentioned,mentioned:1,1,unknown,,,resources/filings_large_sample/0001064728-24-000021.txt,false
0001065088-23-000006.txt_mentions_amazon-com-inc_mentioned.txt,EBAY INC,0001065088,2022-12-31,10-K,AMAZON COM INC,1018724,AMZN,mentioned,mentioned:3,3,unknown,,,resources/filings_large_sample/0001065088-23-000006.txt,false
0001065088-23-000006.txt_mentions_meta-platforms-inc_mentioned.txt,EBAY INC,0001065088,2022-12-31,10-K,"Meta Platforms, Inc.",1326801,META,mentioned,mentioned:2,2,unknown,,,resources/filings_large_sample/0001065088-23-000006.txt,false
0001065088-23-000006.txt_mentions_apple-inc_mentioned.txt,EBAY INC,0001065088,2022-12-31,10-K,Apple Inc.,320193,AAPL,mentioned,mentioned:1,1,unknown,,,resources/filings_large_sample/0001065088-23-000006.txt,false
0001065280-23-000035.txt_mentions_amazon-com-inc_mentioned.txt,NETFLIX INC,0001065280,2022-12-31,10-K,AMAZON COM INC,1018724,AMZN,mentioned,mentioned:2,2,unknown,,,resources/filings_large_sample/0001065280-23-000035.txt,false
0001067701-24-000007.txt_mentions_mitsubishi-gas-chemical-company-inc-adr_mentioned.txt,"UNITED RENTALS, INC.",0001067701,2023-12-31,10-K,"Mitsubishi Gas Chemical Company, Inc./ADR",2079706,MBGCF,mentioned,mentioned:2,2,unknown,,,resources/filings_large_sample/0001067701-24-000007.txt,false
0001067701-24-000007.txt_mentions_north-american-construction-group-ltd_mentioned.txt,"UNITED RENTALS, INC.",0001067701,2023-12-31,10-K,North American Construction Group Ltd.,1368519,NOA,mentioned,mentioned:1,1,unknown,,,resources/filings_large_sample/0001067701-24-000007.txt,false
0001079973-25-000543.txt_mentions_microsoft-corp_mentioned.txt,Tradewinds Universal,0001916558,2024-12-31,10-K,MICROSOFT CORP,789019,MSFT,mentioned,mentioned:1,1,unknown,,,resources/filings_large_sample/0001079973-25-000543.txt,false
0001081316-25-000004.txt_mentions_berkshire-hathaway-inc_affiliate-mentioned-customer.txt,BERKSHIRE HATHAWAY ENERGY CO,0001081316,2024-12-31,10-K,BERKSHIRE HATHAWAY INC,1067983,BRK-A,"affiliate,mentioned,customer","affiliate:5,mentioned:5,customer:1",10,unknown,,"$1,580 million; $1,479 million; $1,961 million; 1,479 million ; 1,961 million ",resources/filings_large_sample/0001081316-25-000004.txt,false
0001081316-25-000004.txt_mentions_boyd-gaming-corp_investment.txt,BERKSHIRE HATHAWAY ENERGY CO,0001081316,2024-12-31,10-K,BOYD GAMING CORP,906553,BYD,investment,investment:2,2,unknown,,"$444 million; $351 million; $639 million; $505 million; $3,949 million; $1,468 million; 444 million ; 351 million ; 639 million ; 505 million ",resources/filings_large_sample/0001081316-25-000004.txt,false
0001081316-25-000004.txt_mentions_santander-uk-plc_mentioned.txt,BERKSHIRE HATHAWAY ENERGY CO,0001081316,2024-12-31,10-K,Santander UK plc,1087711,SNTUF,mentioned,mentioned:1,1,unknown,,,resources/filings_large_sample/0001081316-25-000004.txt,false
0001081316-25-000004.txt_mentions_constellation-energy-corp_mentioned.txt,BERKSHIRE HATHAWAY ENERGY CO,0001081316,2024-12-31,10-K,Constellation Energy Corp,1868275,CEG,mentioned,mentioned:1,1,unknown,,,resources/filings_large_sample/0001081316-25-000004.txt,false
0001081316-25-000004.txt_mentions_kimberly-clark-corp_mentioned.txt,BERKSHIRE HATHAWAY ENERGY CO,0001081316,2024-12-31,10-K,KIMBERLY CLARK CORP,55785,KMB,mentioned,mentioned:1,1,unknown,,,resources/filings_large_sample/0001081316-25-000004.txt,false
0001089819-23-000003.txt_mentions_nrg-energy-inc_mentioned.txt,Cleco Corporate Holdings LLC,0001089819,2022-12-31,10-K,"NRG ENERGY, INC.",1013871,NRG,mentioned,mentioned:1,1,signatures,,,resources/filings_large_sample/0001089819-23-000003.txt,false
0001089819-23-000003.txt_mentions_cabot-corp_partner.txt,Cleco Corporate Holdings LLC,0001089819,2022-12-31,10-K,CABOT CORP,16040,CBT,partner,partner:1,1,unknown,,,resources/filings_large_sample/0001089819-23-000003.txt,false
0001089819-23-000003.txt_mentions_entergy-louisiana-llc_mentioned.txt,Cleco Corporate Holdings LLC,0001089819,2022-12-31,10-K,"ENTERGY LOUISIANA, LLC",1348952,ELC,mentioned,mentioned:1,1,unknown,,,resources/filings_large_sample/0001089819-23-000003.txt,false
0001091883-23-000017.txt_mentions_crane-co_mentioned.txt,CIRCOR INTERNATIONAL INC,0001091883,2022-12-31,10-K,Crane Co,1944013,CR,mentioned,mentioned:3,3,unknown,primary,$169.1 million; 169.1 million ,resources/filings_large_sample/0001091883-23-000017.txt,false
0001091883-23-000017.txt_mentions_general-electric-co_mentioned.txt,CIRCOR INTERNATIONAL INC,0001091883,2022-12-31,10-K,GENERAL ELECTRIC CO,40545,GE,mentioned,mentioned:1,1,unknown,,,resources/filings_large_sample/0001091883-23-000017.txt,false
0001091883-23-000017.txt_mentions_jpmorgan-chase-co_investment.txt,CIRCOR INTERNATIONAL INC,0001091883,2022-12-31,10-K,JPMORGAN CHASE & CO,19617,JPM-PD,investment,investment:1,1,unknown,,,resources/filings_large_sample/0001091883-23-000017.txt,false
0001101215-25-000031.txt_mentions_microsoft-corp_partner-mentioned.txt,"BREAD FINANCIAL HOLDINGS, INC.",0001101215,2024-12-31,10-K,MICROSOFT CORP,789019,MSFT,"partner,mentioned","partner:1,mentioned:1",2,"business,unknown",,,resources/filings_large_sample/0001101215-25-000031.txt,false
0001101215-25-000031.txt_mentions_bank-of-montreal-can_mentioned.txt,"BREAD FINANCIAL HOLDINGS, INC.",0001101215,2024-12-31,10-K,BANK OF MONTREAL /CAN/,927971,CARU,mentioned,mentioned:1,1,unknown,,,resources/filings_large_sample/0001101215-25-000031.txt,false
0001101215-25-000031.txt_mentions_amazon-com-inc_mentioned.txt,"BREAD FINANCIAL HOLDINGS, INC.",0001101215,2024-12-31,10-K,AMAZON COM INC,1018724,AMZN,mentioned,mentioned:1,1,unknown,,,resources/filings_large_sample/0001101215-25-000031.txt,false
0001104659-24-040508.txt_mentions_mitsubishi-gas-chemical-company-inc-adr_partner-mentioned.txt,AP Acquisition Corp,0001862993,2023-12-31,10-K,"Mitsubishi Gas Chemical Company, Inc./ADR",2079706,MBGCF,"partner,mentioned","partner:1,mentioned:3",4,unknown,,,resources/filings_large_sample/0001104659-24-040508.txt,false
0001104659-24-040508.txt_mentions_bain-capital-gss-investment-corp_partner.txt,AP Acquisition Corp,0001862993,2023-12-31,10-K,Bain Capital GSS Investment Corp.,2064355,BCSS-UN,partner,partner:1,1,unknown,,,resources/filings_large_sample/0001104659-24-040508.txt,false
0001104659-24-040508.txt_mentions_sumitomo-mitsui-financial-group-inc_mentioned.txt,AP Acquisition Corp,0001862993,2023-12-31,10-K,"SUMITOMO MITSUI FINANCIAL GROUP, INC.",1022837,SMFG,mentioned,mentioned:1,1,unknown,,,resources/filings_large_sample/0001104659-24-040508.txt,false
0001104659-24-040508.txt_mentions_credit-suisse-ag_mentioned.txt,AP Acquisition Corp,0001862993,2023-12-31,10-K,CREDIT SUISSE AG,1053092,USOI,mentioned,mentioned:1,1,business,,$10.6 million; $11.50 ,resources/filings_large_sample/0001104659-24-040508.txt,false
0001131554-23-000013.txt_mentions_b-riley-financial-inc_investment-mentioned.txt,SYNCHRONOSS TECHNOLOGIES INC,0001131554,2022-12-31,10-K,"B. Riley Financial, Inc.",1464790,RILYL,"investment,mentioned","investment:1,mentioned:1",2,unknown,,$1.15 ,resources/filings_large_sample/0001131554-23-000013.txt,false
0001131554-23-000013.txt_mentions_amazon-com-inc_mentioned.txt,SYNCHRONOSS TECHNOLOGIES INC,0001131554,2022-12-31,10-K,AMAZON COM INC,1018724,AMZN,mentioned,mentioned:1,1,unknown,,,resources/filings_large_sample/0001131554-23-000013.txt,false
0001131554-23-000013.txt_mentions_apple-inc_mentioned.txt,SYNCHRONOSS TECHNOLOGIES INC,0001131554,2022-12-31,10-K,Apple Inc.,320193,AAPL,mentioned,mentioned:1,1,unknown,,,resources/filings_large_sample/0001131554-23-000013.txt,false
0001131554-23-000013.txt_mentions_microsoft-corp_mentioned.txt,SYNCHRONOSS TECHNOLOGIES INC,0001131554,2022-12-31,10-K,MICROSOFT CORP,789019,MSFT,mentioned,mentioned:1,1,unknown,,,resources/filings_large_sample/0001131554-23-000013.txt,false
0001140361-23-011303.txt_mentions_amazon-com-inc_mentioned.txt,Taboola.com Ltd.,0001840502,2022-12-31,10-K,AMAZON COM INC,1018724,AMZN,mentioned,mentioned:1,1,risk-factors,,,resources/filings_large_sample/0001140361-23-011303.txt,false
0001140361-23-011303.txt_mentions_apple-inc_mentioned.txt,Taboola.com Ltd.,0001840502,2022-12-31,10-K,Apple Inc.,320193,AAPL,mentioned,mentioned:1,1,risk-factors,,$50 million; 50 million ,resources/filings_large_sample/0001140361-23-011303.txt,false
0001140361-23-011303.txt_mentions_microsoft-corp_mentioned.txt,Taboola.com Ltd.,0001840502,2022-12-31,10-K,MICROSOFT CORP,789019,MSFT,mentioned,mentioned:1,1,risk-factors,,,resources/filings_large_sample/0001140361-23-011303.txt,false
0001142750-23-000006.txt_mentions_kilroy-realty-corp_mentioned.txt,AMN HEALTHCARE SERVICES INC,0001142750,2022-12-31,10-K,KILROY REALTY CORP,1025996,KRC,mentioned,mentioned:2,2,"unknown,signatures",,,resources/filings_large_sample/0001142750-23-000006.txt,false
0001159036-23-000012.txt_mentions_bristol-myers-squibb-co_mentioned.txt,"HALOZYME THERAPEUTICS, INC.",0001159036,2022-12-31,10-K,BRISTOL MYERS SQUIBB CO,14272,BMY,mentioned,mentioned:3,2,unknown,,,resources/filings_large_sample/0001159036-23-000012.txt,false
0001159036-23-000012.txt_mentions_astrazeneca-plc_affiliate.txt,"HALOZYME THERAPEUTICS, INC.",0001159036,2022-12-31,10-K,ASTRAZENECA PLC,901832,AZN,affiliate,affiliate:3,1,unknown,,,resources/filings_large_sample/0001159036-23-000012.txt,false
0001159036-23-000012.txt_mentions_qualcomm-inc-de_mentioned.txt,"HALOZYME THERAPEUTICS, INC.",0001159036,2022-12-31,10-K,QUALCOMM INC/DE,804328,QCOM,mentioned,mentioned:1,1,unknown,,,resources/filings_large_sample/0001159036-23-000012.txt,false
0001178913-24-000881.txt_mentions_globus-medical-inc_investment.txt,Entera Bio Ltd.,0001638097,2023-12-31,10-K,GLOBUS MEDICAL INC,1237831,GMED,investment,investment:1,1,risk-factors,,,resources/filings_large_sample/0001178913-24-000881.txt,false
0001178913-24-000881.txt_mentions_innocan-pharma-corp_investment.txt,Entera Bio Ltd.,0001638097,2023-12-31,10-K,INNOCAN PHARMA Corp,1889791,INNP,investment,investment:1,1,risk-factors,,,resources/filings_large_sample/0001178913-24-000881.txt,false
0001178913-24-000881.txt_mentions_opko-health-inc_affiliate.txt,Entera Bio Ltd.,0001638097,2023-12-31,10-K,"OPKO HEALTH, INC.",944809,OPK,affiliate,affiliate:1,1,risk-factors,,,resources/filings_large_sample/0001178913-24-000881.txt,false
0001178913-24-000881.txt_mentions_oramed-pharmaceuticals-inc_joint-venture.txt,Entera Bio Ltd.,0001638097,2023-12-31,10-K,ORAMED PHARMACEUTICALS INC.,1176309,ORMP,joint-venture,joint-venture:1,1,risk-factors,,,resources/filings_large_sample/0001178913-24-000881.txt,false
0001178913-24-000881.txt_mentions_icecure-medical-ltd_investment.txt,Entera Bio Ltd.,0001638097,2023-12-31,10-K,IceCure Medical Ltd.,1584371,ICCM,investment,investment:1,1,risk-factors,,,resources/filings_large_sample/0001178913-24-000881.txt,false
0001193125-23-056454.txt_mentions_federal-home-loan-mortgage-corp_mentioned.txt,"POPULAR, INC.",0000763901,2022-12-31,10-K,FEDERAL HOME LOAN MORTGAGE CORP,1026214,FMCCG,mentioned,mentioned:1,1,risk-factors,,$ 380 million; $ 330 million; $ 9 million; 380 million ; 9 million ,resources/filings_large_sample/0001193125-23-056454.txt,false
0001193125-23-067859.txt_mentions_amazon-com-inc_mentioned.txt,"SALEM MEDIA GROUP, INC. /DE/",0001050606,2022-12-31,10-K,AMAZON COM INC,1018724,AMZN,mentioned,mentioned:2,2,unknown,,,resources/filings_large_sample/0001193125-23-067859.txt,false
0001193125-23-067859.txt_mentions_apple-inc_mentioned.txt,"SALEM MEDIA GROUP, INC. /DE/",0001050606,2022-12-31,10-K,Apple Inc.,320193,AAPL,mentioned,mentioned:2,2,unknown,,13 million ,resources/filings_large_sample/0001193125-23-067859.txt,false
0001193125-23-080641.txt_mentions_lockheed-martin-corp_mentioned.txt,Berenson Acquisition Corp. I,0001869673,2022-12-31,10-K,LOCKHEED MARTIN CORP,936468,LMT,mentioned,mentioned:1,1,unknown,,$1.3 billion; 1.3 billion ,resources/filings_large_sample/0001193125-23-080641.txt,false
0001193125-23-080641.txt_mentions_accenture-plc_affiliate.txt,Berenson Acquisition Corp. I,0001869673,2022-12-31,10-K,Accenture plc,1467373,ACN,affiliate,affiliate:1,1,unknown,,$1.3 billion; 1.3 billion ,resources/filings_large_sample/0001193125-23-080641.txt,false
0001193125-23-080641.txt_mentions_goldman-sachs-group-inc_partner.txt,Berenson Acquisition Corp. I,0001869673,2022-12-31,10-K,GOLDMAN SACHS GROUP INC,886982,GS-PC,partner,partner:1,1,unknown,,,resources/filings_large_sample/0001193125-23-080641.txt,false
0001193125-23-088340.txt_mentions_goldman-sachs-group-inc_investment.txt,Integral Acquisition Corp 1,0001850262,2022-12-31,10-K,GOLDMAN SACHS GROUP INC,886982,GS-PC,investment,investment:1,1,unknown,principal,,resources/filings_large_sample/0001193125-23-088340.txt,false
0001193125-23-088340.txt_mentions_cohen-co-inc_mentioned.txt,Integral Acquisition Corp 1,0001850262,2022-12-31,10-K,Cohen & Co Inc.,1270436,COHN,mentioned,mentioned:1,1,unknown,,$0.0001 ,resources/filings_large_sample/0001193125-23-088340.txt,false
0001193125-24-068609.txt_mentions_microsoft-corp_mentioned.txt,"Mastech Digital, Inc.",0001437226,2023-12-31,10-K,MICROSOFT CORP,789019,MSFT,mentioned,mentioned:1,1,unknown,,,resources/filings_large_sample/0001193125-24-068609.txt,false
0001193125-25-064080.txt_mentions_citi-trends-inc_affiliate.txt,CITIBANK CREDIT CARD ISSUANCE TRUST,0001108348,2024-12-31,10-K,Citi Trends Inc,1318484,CTRN,affiliate,affiliate:1,1,unknown,,,resources/filings_large_sample/0001193125-25-064080.txt,false
0001193125-25-065487.txt_mentions_astrazeneca-plc_mentioned.txt,"Vincerx Pharma, Inc.",0001796129,2024-12-31,10-K,ASTRAZENECA PLC,901832,AZN,mentioned,mentioned:2,2,unknown,,,resources/filings_large_sample/0001193125-25-065487.txt,false
0001193125-25-065487.txt_mentions_bicycle-therapeutics-plc_mentioned.txt,"Vincerx Pharma, Inc.",0001796129,2024-12-31,10-K,BICYCLE THERAPEUTICS PLC,1761612,BCYC,mentioned,mentioned:1,1,unknown,,,resources/filings_large_sample/0001193125-25-065487.txt,false
0001193125-25-065487.txt_mentions_merck-co-inc_mentioned.txt,"Vincerx Pharma, Inc.",0001796129,2024-12-31,10-K,"Merck & Co., Inc.",310158,MRK,mentioned,mentioned:1,1,unknown,,,resources/filings_large_sample/0001193125-25-065487.txt,false
0001193125-25-065487.txt_mentions_gsk-plc_acquisition.txt,"Vincerx Pharma, Inc.",0001796129,2024-12-31,10-K,GSK plc,1131399,GSK,acquisition,acquisition:1,1,unknown,,,resources/filings_large_sample/0001193125-25-065487.txt,false
0001193125-25-065487.txt_mentions_sanofi_acquisition.txt,"Vincerx Pharma, Inc.",0001796129,2024-12-31,10-K,Sanofi,1121404,SNYNF,acquisition,acquisition:1,1,unknown,,,resources/filings_large_sample/0001193125-25-065487.txt,false
0001193125-25-065487.txt_mentions_volitionrx-ltd_mentioned.txt,"Vincerx Pharma, Inc.",0001796129,2024-12-31,10-K,VOLITIONRX LTD,93314,VNRX,mentioned,mentioned:1,1,unknown,,$0.0001 ,resources/filings_large_sample/0001193125-25-065487.txt,false
0001193125-25-066878.txt_mentions_morgan-stanley_mentioned.txt,AltEnergy Acquisition Corp,0001852016,2024-12-31,10-K,MORGAN STANLEY,895421,MS-PQ,mentioned,mentioned:1,1,unknown,,$5 billion,resources/filings_large_sample/0001193125-25-066878.txt,false
0001193125-25-066878.txt_mentions_ormat-technologies-inc_customer.txt,AltEnergy Acquisition Corp,0001852016,2024-12-31,10-K,"ORMAT TECHNOLOGIES, INC.",1296445,ORA,customer,customer:1,1,unknown,,,resources/filings_large_sample/0001193125-25-066878.txt,false
0001193125-25-068914.txt_mentions_ai-technology-group-inc_acquisition.txt,EQT Private Equity Co LLC,0002032020,2024-12-31,10-K,AI Technology Group Inc.,1289047,AIPG,acquisition,acquisition:1,1,business,,,resources/filings_large_sample/0001193125-25-068914.txt,false
0001193125-25-068914.txt_mentions_seapeak-llc_partner.txt,EQT Private Equity Co LLC,0002032020,2024-12-31,10-K,Seapeak LLC,1308106,SEAL-PB,partner,partner:1,1,unknown,,,resources/filings_large_sample/0001193125-25-068914.txt,false
0001193125-25-068914.txt_mentions_genesis-energy-lp_mentioned.txt,EQT Private Equity Co LLC,0002032020,2024-12-31,10-K,GENESIS ENERGY LP,1022321,GEL,mentioned,mentioned:1,1,unknown,,,resources/filings_large_sample/0001193125-25-068914.txt,false
0001213900-23-017859.txt_mentions_futuretech-ii-acquisition-corp_mentioned.txt,Singularity Future Technology Ltd.,0001422892,2022-06-30,10-K,FutureTech II Acquisition Corp.,1889450,FTII,mentioned,mentioned:1,1,risk-factors,,,resources/filings_large_sample/0001213900-23-017859.txt,false
0001213900-23-017859.txt_mentions_sos-ltd_affiliate.txt,Singularity Future Technology Ltd.,0001422892,2022-06-30,10-K,SOS Ltd,1346610,SOS,affiliate,affiliate:1,1,risk-factors,,,resources/filings_large_sample/0001213900-23-017859.txt,false
0001213900-23-023646.txt_mentions_eversource-energy_mentioned.txt,VS Trust,0001793497,2022-12-31,10-K,EVERSOURCE ENERGY,72741,ES,mentioned,mentioned:1,1,risk-factors,principal,,resources/filings_large_sample/0001213900-23-023646.txt,false
0001213900-23-023828.txt_mentions_amazon-com-inc_mentioned.txt,Social Leverage Acquisition Corp I,0001834755,2022-12-31,10-K,AMAZON COM INC,1018724,AMZN,mentioned,mentioned:1,1,risk-factors,,,resources/filings_large_sample/0001213900-23-023828.txt,false
0001213900-23-023828.txt_mentions_lyft-inc_investment.txt,Social Leverage Acquisition Corp I,0001834755,2022-12-31,10-K,"Lyft, Inc.",1759509,LYFT,investment,investment:1,1,risk-factors,,,resources/filings_large_sample/0001213900-23-023828.txt,false
0001213900-23-023828.txt_mentions_intel-corp_mentioned.txt,Social Leverage Acquisition Corp I,0001834755,2022-12-31,10-K,INTEL CORP,50863,INTC,mentioned,mentioned:1,1,risk-factors,,,resources/filings_large_sample/0001213900-23-023828.txt,false
0001213900-23-023828.txt_mentions_apple-inc_mentioned.txt,Social Leverage Acquisition Corp I,0001834755,2022-12-31,10-K,Apple Inc.,320193,AAPL,mentioned,mentioned:1,1,risk-factors,,,resources/filings_large_sample/0001213900-23-023828.txt,false
0001213900-23-023828.txt_mentions_microsoft-corp_acquisition.txt,Social Leverage Acquisition Corp I,0001834755,2022-12-31,10-K,MICROSOFT CORP,789019,MSFT,acquisition,acquisition:1,1,risk-factors,,$1.8 billion; 1.8 billion ,resources/filings_large_sample/0001213900-23-023828.txt,false
